timestamp,BTC,ETH,DASH,LTC,ETC,XRP
11/07-11:00,8177000,345700,330200,63410,16360,232
11/07-12:00,8184000,346900,328300,63930,16345,233
11/07-13:00,8241000,344750,328600,64010,16405,232
11/07-14:00,8324000,344900,328100,63580,16365,232
11/07-15:00,8221000,343500,327900,63490,16275,232
11/07-16:00,8268000,344400,325000,63760,16175,233
11/07-17:00,8257000,344550,327650,63700,16620,232
11/07-18:00,8277000,345100,331700,63470,16575,232
11/07-19:00,8229000,344450,337900,63750,16460,233
11/07-20:00,8233000,346500,344550,63760,16475,233
11/07-21:00,8258000,348800,345000,64650,16335,233
11/07-22:00,8249000,343200,335900,66900,16225,239
11/07-23:00,8176000,339400,328400,65560,16025,234
11/08-00:00,8139000,336100,324550,66280,15650,232
11/08-01:00,8180000,337350,328450,65960,15875,233
11/08-02:00,8111000,335800,333200,67710,15600,231
11/08-03:00,8165000,338000,331950,68180,15550,231
11/08-04:00,8164000,335250,329150,69900,15700,231
11/08-05:00,8160000,334950,328850,69610,15475,232
11/08-06:00,8118000,336150,329350,71290,15260,232
11/08-07:00,8155000,339000,333300,70760,15675,233
11/08-08:00,8200000,338400,336600,70170,15385,234
11/08-09:00,8210000,338050,331250,69490,15770,237
11/08-10:00,8180000,337400,330950,70750,16185,235
11/08-11:00,8323000,335950,327450,69150,15865,233
11/08-12:00,8307000,335650,332600,69160,15840,233
11/08-13:00,8342000,336050,334400,69060,15880,236
11/08-14:00,8335000,336050,332900,69460,15820,235
11/08-15:00,8367000,336050,332900,68260,15580,233
11/08-16:00,8380000,337000,332650,68910,15665,234
11/08-17:00,8340000,337050,332100,70480,15705,234
11/08-18:00,8350000,337750,331950,70150,15710,237
11/08-19:00,8337000,338150,343000,69220,15720,236
11/08-20:00,8304000,337250,340000,70470,15630,236
11/08-21:00,8370000,336750,336950,70140,15585,235
11/08-22:00,8401000,336550,340400,69490,15450,234
11/08-23:00,8397000,336550,343100,69200,15665,236
11/09-00:00,8418000,337100,342450,69660,15800,235
11/09-01:00,8417000,336650,342750,69300,15735,236
11/09-02:00,8402000,336700,342500,69310,15765,236
11/09-03:00,8559000,342500,337200,68380,15600,237
11/09-04:00,8313000,344000,340950,68900,15430,237
11/09-05:00,8150000,350000,348000,70480,15250,236
11/09-06:00,8162000,351850,348500,69830,15420,239
11/09-07:00,8208000,348950,349000,69730,15620,238
11/09-08:00,8305000,344300,345300,69290,15540,242
11/09-09:00,8325000,344800,351750,69810,15640,242
11/09-10:00,8275000,345850,349400,69510,15610,242
11/09-11:00,8275000,347500,349500,69710,15850,244
11/09-12:00,8281000,349000,358200,70940,15710,246
11/09-13:00,8278000,347100,364600,71130,15730,248
11/09-14:00,8261000,350250,373600,71810,15775,246
11/09-15:00,8269000,349950,366350,71290,16200,245
11/09-16:00,8264000,350300,367750,70410,15975,245
11/09-17:00,8261000,353900,368950,71150,16090,245
11/09-18:00,8214000,354850,364750,70400,15880,245
11/09-19:00,8206000,353150,364100,70430,15850,244
11/09-20:00,8151000,353000,361300,70080,15755,244
11/09-21:00,8117000,354900,359850,69510,15665,243
11/09-22:00,8149000,356550,363100,70120,15840,243
11/09-23:00,8081000,359500,364250,70170,15710,243
11/10-00:00,8143000,366700,367150,70520,15855,244
11/10-01:00,8087000,366450,368300,70510,15830,246
11/10-02:00,8083000,364000,368500,70990,15915,245
11/10-03:00,8065000,365000,369000,72000,16140,248
11/10-04:00,8076000,365850,372900,73200,16060,245
11/10-05:00,8059000,365150,373550,74490,15880,246
11/10-06:00,8060000,364500,374950,74510,16000,246
11/10-07:00,8051000,357500,370000,71550,15735,243
11/10-08:00,8057000,357700,365000,72570,15860,243
11/10-09:00,8195000,362800,364250,72340,15900,244
11/10-10:00,8216000,359250,367100,72500,15985,245
11/10-11:00,8110000,356100,365000,72350,15960,243
11/10-12:00,8094000,355500,363350,72000,16020,242
11/10-13:00,8113000,356550,362500,72060,16315,243
11/10-14:00,8110000,355050,363000,71850,16200,242
11/10-15:00,8072000,355500,361200,71830,16350,243
11/10-16:00,8104000,358350,364800,72280,16570,242
11/10-17:00,8078000,355950,365450,72100,17230,243
11/10-18:00,8079000,356400,379450,72480,17055,242
11/10-19:00,7993000,357150,385150,72400,16800,241
11/10-20:00,7977000,364500,391650,73680,16995,244
11/10-21:00,7872000,357100,387450,71860,16870,241
11/10-22:00,7819000,345000,371150,68470,15995,236
11/10-23:00,7815000,349400,374650,69210,16180,236
11/11-00:00,7641000,342950,367550,67800,16320,235
11/11-01:00,7871000,348550,374450,69350,16380,238
11/11-02:00,7785000,345400,376000,69100,16355,236
11/11-03:00,7668000,342200,368500,67620,16040,235
11/11-04:00,7503000,338050,360000,65010,15815,233
11/11-05:00,7460000,335700,350300,65250,16100,233
11/11-06:00,7300000,333100,348550,65070,16075,233
11/11-07:00,7509000,341500,361850,67640,16540,234
11/11-08:00,7694000,343800,377550,68390,16600,236
11/11-09:00,7460000,340000,371950,67450,16480,233
11/11-10:00,7770000,348250,388700,68960,17320,235
11/11-11:00,7850000,345900,382850,69260,17080,237
11/11-12:00,7725000,342950,381350,68290,16985,235
11/11-13:00,7706000,343500,385050,68200,17480,236
11/11-14:00,7705000,344100,383900,68430,17750,236
11/11-15:00,7665000,345300,386300,68760,19260,237
11/11-16:00,7686000,347200,390450,69090,20150,239
11/11-17:00,7586000,345900,388100,69840,19440,237
11/11-18:00,7694000,346050,387400,69950,19330,237
11/11-19:00,7613000,345950,388100,69690,19305,238
11/11-20:00,7505000,343850,382100,68570,19050,236
11/11-21:00,7348000,340550,375700,67520,18890,235
11/11-22:00,7210000,339950,371250,67700,19390,235
11/12-00:00,7273000,343350,371400,68300,20025,234
11/12-01:00,7210000,343150,379800,68780,21305,233
11/12-02:00,7250000,342400,381500,69240,21255,236
11/12-03:00,7141000,350350,385500,70480,20910,239
11/12-04:00,7004000,350150,380000,69560,20500,237
11/12-05:00,7155000,356000,382850,70400,20775,236
11/12-06:00,7332000,357250,390850,70530,20900,237
11/12-07:00,7313000,354150,388000,70170,21000,236
11/12-08:00,7137000,355150,383500,69640,21020,237
11/12-09:00,7173000,353850,390300,70090,21565,236
11/12-10:00,7089000,349900,388800,69690,23380,236
11/12-11:00,6953000,346150,385150,68900,22960,234
11/12-12:00,6900000,347950,384950,68550,22970,233
11/12-13:00,6800000,345400,382950,68180,23130,232
11/12-14:00,6778000,347450,386700,68520,24080,233
11/12-15:00,6690000,346550,383100,68000,24115,230
11/12-23:00,7140000,350050,389800,67350,19280,226
11/13-00:00,7085000,353300,634300,67420,19405,227
11/13-01:00,7241000,356000,501500,68430,18670,230
11/13-02:00,7085000,362550,460000,68030,18760,229
11/13-03:00,7100000,370500,495050,69070,19055,231
11/13-04:00,7340000,365800,488300,69430,19095,232
11/13-05:00,7202000,365400,473450,69590,18800,231
11/13-06:00,7011000,360250,493950,68490,18215,231
11/13-07:00,6950000,361450,529850,68060,17650,229
11/13-08:00,6811000,358500,550050,67790,17050,228
11/13-09:00,6900000,359700,680000,68890,17195,228
11/13-10:00,7096000,409550,525200,68720,17665,227
11/13-11:00,6929000,377950,525850,70220,17940,230
11/13-12:00,7026000,374600,538000,70370,17800,231
11/13-13:00,7138000,372300,525200,70780,17990,231
11/13-14:00,7235000,366350,539000,70110,17380,229
11/13-15:00,7315000,363300,518950,69490,16945,229
11/13-16:00,7250000,358950,487200,68380,16985,229
11/13-17:00,7270000,367450,530100,69500,17150,229
11/13-18:00,7300000,366050,513250,69460,17435,229
11/13-19:00,7352000,364050,506700,69920,17870,230
11/13-20:00,7438000,367200,500800,70220,18235,231
11/13-21:00,7538000,365900,485000,72000,17615,230
11/13-22:00,7720000,365400,507050,71490,17535,231
11/13-23:00,7637000,362700,477950,70140,17465,231
11/14-00:00,7447000,359800,465950,68970,17450,229
11/14-01:00,7585000,360000,460100,70140,17950,230
11/14-02:00,7394000,358750,478200,69380,17625,229
11/14-03:00,7348000,358350,490300,69230,17710,230
11/14-04:00,7329000,363450,483900,69300,17675,229
11/14-05:00,7389000,361300,495250,69590,17670,229
11/14-06:00,7377000,361250,502900,69580,17650,229
11/14-07:00,7419000,359350,492800,69110,17860,229
11/14-08:00,7403000,359950,493150,69670,18195,230
11/14-09:00,7430000,358900,488100,69660,18120,230
11/14-10:00,7607000,360000,483900,69620,18690,231
11/14-11:00,7532000,360000,466700,69380,18690,241
11/14-12:00,7550000,364500,472200,69470,19520,235
11/14-13:00,7568000,364450,470050,69840,19640,234
11/14-14:00,7553000,363250,472000,69640,20500,234
11/14-15:00,7513000,363850,473150,69410,19890,234
11/14-16:00,7536000,369800,482500,69790,19825,234
11/14-17:00,7546000,376400,473750,70470,20070,234
11/14-18:00,7472000,378500,474000,69850,19680,234
11/14-19:00,7514000,378050,475500,70000,19755,234
11/14-20:00,7480000,375550,474000,69680,19360,234
11/14-21:00,7438000,369950,474500,69530,19320,232
11/14-22:00,7442000,372000,472550,69810,19505,233
11/14-23:00,7410000,375000,474000,69650,19385,233
11/15-00:00,7466000,377200,493050,70030,19320,233
11/15-01:00,7404000,375850,481850,70000,19310,233
11/15-02:00,7475000,376050,484300,71190,19405,233
11/15-03:00,7465000,374850,482950,71130,19480,234
11/15-04:00,7479000,374000,483100,71020,19510,233
11/15-05:00,7544000,378650,488550,71880,19495,234
11/15-06:00,7563000,379850,485150,72220,19640,234
11/15-07:00,7541000,383700,484150,71950,19785,234
11/15-08:00,7515000,381550,483500,71390,20380,235
11/15-09:00,7530000,382500,485950,71220,20110,236
11/15-10:00,7652000,383400,481350,71120,19725,234
11/15-11:00,7725000,377000,481500,71320,19790,234
11/15-12:00,7847000,379450,486600,71330,19580,235
11/15-13:00,7791000,380450,485700,71060,19815,235
11/15-14:00,7740000,380800,486450,70850,19900,234
11/15-15:00,7693000,380400,486500,70620,20055,236
11/15-16:00,7729000,382200,487950,70900,20025,238
11/15-17:00,7778000,380250,488150,71220,19905,238
11/15-18:00,7820000,381000,486150,72300,19950,237
11/15-19:00,7780000,378900,494500,73510,19830,235
11/15-20:00,7839000,380050,493450,72720,19820,235
11/15-21:00,7991000,379700,488000,72160,19540,235
11/15-22:00,8134000,379550,486400,72250,19440,235
11/15-23:00,8075000,381600,490800,72620,19730,236
11/16-00:00,8102000,379550,493000,72710,19630,235
11/16-01:00,8280000,379350,482000,72430,19400,237
11/16-02:00,8189000,380000,482600,72910,19400,236
11/16-03:00,8175000,382200,480200,72550,19440,236
11/16-04:00,8154000,379350,484400,72700,19480,237
11/16-05:00,8265000,377650,479900,72820,19425,237
11/16-06:00,8291000,377750,477650,72450,19385,237
11/16-07:00,8357000,375750,478800,71990,19315,236
11/16-08:00,8285000,376550,477500,72000,19415,237
11/16-09:00,8300000,378400,482000,72120,19640,239
11/16-10:00,8214000,376950,479400,72820,19500,241
11/16-11:00,8190000,377500,478900,72540,19460,241
11/16-12:00,8200000,374800,476000,72140,19350,238
11/16-13:00,8204000,373000,475600,71900,19035,238
11/16-14:00,8187000,372650,479300,72660,19110,236
11/16-15:00,8206000,374450,480950,72690,19280,238
11/16-16:00,8291000,374800,484400,73000,19315,238
11/16-17:00,8415000,371850,478300,72460,19060,238
11/16-18:00,8475000,368250,470750,71220,18725,236
11/16-19:00,8485000,367500,470000,71100,18690,235
11/16-20:00,8430000,365950,465500,70700,18450,233
11/16-21:00,8310000,366050,466500,70840,18780,234
11/16-22:00,8359000,370800,469950,71170,18650,234
11/17-00:00,8369000,368600,465050,71720,18595,270
11/17-01:00,8324000,368850,465400,71300,18670,270
11/17-02:00,8349000,373950,466900,71890,18670,260
11/17-03:00,8474000,368850,463500,70800,18560,254
11/17-04:00,8550000,363650,460950,70360,18515,254
11/17-05:00,8579000,366100,462000,70340,18465,254
11/17-06:00,8580000,364950,463050,70600,18650,262
11/17-07:00,8669000,363050,459000,72240,18630,259
11/17-08:00,8600000,365100,456250,74450,18850,254
11/17-09:00,8628000,364450,463000,77290,18490,249
11/17-10:00,8716000,363100,462450,76260,19000,244
11/17-11:00,8713000,365000,459000,75840,18700,246
11/17-12:00,8751000,366900,465100,75270,18740,248
11/17-13:00,8740000,366450,459550,74640,18645,249
11/17-14:00,8729000,366050,459600,76220,18700,253
11/17-15:00,8765000,367250,461800,75350,18670,253
11/17-16:00,8700000,366650,460900,74730,18660,251
11/17-17:00,8392000,362750,459800,72570,18460,245
11/17-18:00,8578000,364100,460150,73640,18850,251
11/17-19:00,8627000,364500,461200,73860,19100,249
11/17-20:00,8754000,366900,461050,76400,18995,248
11/17-21:00,8643000,365150,460300,74990,18965,256
11/17-22:00,8576000,364100,460000,73840,18800,250
11/17-23:00,8625000,365900,461000,74470,18985,252
11/18-00:00,8690000,367250,471950,75260,19055,252
11/18-01:00,8739000,366650,461250,74100,19230,251
11/18-02:00,8673000,366550,463350,74490,19060,252
11/18-03:00,8626000,365350,463550,74110,19170,251
11/18-04:00,8638000,365950,465500,74420,19045,252
11/18-05:00,8633000,366500,464050,75810,19010,250
11/18-06:00,8551000,368600,470450,75180,18940,250
11/18-07:00,8555000,367650,482250,75240,18965,249
11/18-08:00,8607000,367150,472350,75110,19025,249
11/18-09:00,8504000,366200,468900,74330,18910,248
11/18-10:00,8459000,365100,480550,73860,18810,246
11/18-11:00,8377000,364800,476350,73230,18795,246
11/18-12:00,8351000,364900,481250,73260,18915,246
11/18-13:00,8471000,367500,486550,73450,19100,246
11/18-14:00,8577000,366900,503750,74000,19325,248
11/18-15:00,8554000,367350,507750,73980,19380,248
11/18-16:00,8453000,367450,530000,74470,19195,246
11/18-17:00,8546000,367450,507000,75160,19255,249
11/18-18:00,8555000,367000,505100,74460,19200,248
11/18-19:00,8596000,367200,496950,74730,19230,250
11/18-20:00,8550000,368050,506700,74510,19220,249
11/18-21:00,8593000,367950,500600,74650,19185,250
11/18-22:00,8504000,369500,492100,74510,19165,249
11/18-23:00,8488000,368650,485250,74140,19120,248
11/19-00:00,8515000,370600,493400,74600,19270,249
11/19-01:00,8489000,370750,492000,74730,19445,248
11/19-02:00,8450000,369050,489550,74210,19695,248
11/19-03:00,8534000,370050,494850,74700,19645,248
11/19-04:00,8552000,372400,498850,75150,19505,251
11/19-05:00,8522000,372000,499800,74910,19445,250
11/19-06:00,8554000,373050,509950,75230,19600,251
11/19-07:00,8622000,378950,494100,75190,19475,250
11/19-08:00,8620000,383550,498600,75680,19425,250
11/19-09:00,8568000,381850,498000,76440,19425,251
11/19-10:00,8563000,382250,496550,75810,19385,250
11/19-11:00,8611000,380600,495450,75860,19270,251
11/19-12:00,8592000,380250,497750,75400,19340,250
11/19-13:00,8598000,383250,496500,75880,19415,251
11/19-14:00,8579000,383600,497600,75720,19480,252
11/19-15:00,8556000,385600,501950,75810,19585,252
11/19-16:00,8530000,393550,495500,76000,19655,250
11/19-17:00,8525000,399000,493500,75840,19510,250
11/19-18:00,8527000,393250,492500,76220,19485,250
11/19-19:00,8531000,398300,491200,76500,19620,251
11/19-20:00,8524000,394800,487400,78420,19580,253
11/19-21:00,8492000,392300,488250,77370,19660,253
11/19-22:00,8500000,387450,489300,76580,19635,252
11/19-23:00,8553000,393350,490550,77120,19630,253
11/20-00:00,8531000,393400,488400,77940,19615,254
11/20-01:00,8511000,391100,486000,77520,19575,253
11/20-02:00,8534000,393900,485450,78480,19580,255
11/20-03:00,8650000,387000,481200,77450,19605,252
11/20-04:00,8705000,385000,476400,77430,19490,252
11/20-05:00,8740000,382000,475000,76500,19535,253
11/20-06:00,8724000,383100,472300,77330,19465,251
11/20-07:00,8725000,384250,478750,77220,19360,252
11/20-08:00,8689000,390100,482500,77690,19535,253
11/20-09:00,8737000,386700,484700,77910,19590,253
11/20-10:00,8723000,386150,483150,77900,19640,253
11/20-11:00,8703000,387550,482500,78080,20005,253
11/20-12:00,8666000,390300,482050,78400,19950,256
11/20-13:00,8664000,393700,483050,78380,19885,258
11/20-14:00,8716000,390000,487650,78130,19875,260
11/20-15:00,8712000,389000,488000,78000,19820,258
11/20-16:00,8720000,390500,485700,78150,19870,258
11/20-17:00,8723000,389000,487000,77500,19910,259
11/20-18:00,8748000,389100,487600,77950,20220,259
11/20-19:00,8750000,390700,486000,77350,20200,259
11/20-20:00,8762000,390200,489000,77650,20440,263
11/20-21:00,8792000,391600,487900,78100,20310,261
11/20-22:00,8856000,390300,485500,77800,20280,260
11/20-23:00,8849000,390100,485100,77650,20220,260
11/21-00:00,8942000,393500,482600,78300,20190,262
11/21-01:00,8889000,393000,483000,77850,20320,262
11/21-02:00,8933000,394300,482600,77850,20350,262
11/21-03:00,8937000,393400,484000,77950,20260,263
11/21-04:00,8887000,395800,484300,78200,20280,264
11/21-05:00,8903000,395700,484900,78300,20280,263
11/21-06:00,8940000,397500,485000,78600,20390,265
11/21-07:00,8945000,402400,485700,78550,20330,265
11/21-08:00,8967000,401400,487600,78750,20300,262
11/21-09:00,8901000,396200,511400,78150,20110,260
11/21-10:00,8941000,399300,525000,78800,20210,263
11/21-11:00,8952000,401100,527300,78750,20200,263
11/21-12:00,8870000,402300,518700,78450,20070,263
11/21-13:00,8672000,388000,499000,75500,19500,254
11/21-14:00,8581000,381000,501100,73550,18860,249
11/21-15:00,8822000,392000,523000,76600,19590,257
11/21-16:00,8785000,387800,515800,76150,19300,256
11/21-17:00,8886000,394400,511400,76850,19570,258
11/21-18:00,8916000,396400,513200,77150,19680,259
11/21-19:00,8938000,395400,510000,77200,19710,257
11/21-20:00,8918000,397200,518000,77000,19640,258
11/21-21:00,8909000,400100,518200,77200,19730,258
11/21-22:00,8911000,398000,523800,77100,19860,258
11/21-23:00,8922000,398600,565300,77050,19730,256
11/22-00:00,9024000,401800,554300,77500,19850,256
11/22-01:00,9033000,400600,544800,77800,19970,256
11/22-02:00,8992000,397300,535000,77100,19690,257
11/22-03:00,8976000,397600,546400,77250,19670,256
11/22-04:00,8961000,399300,545700,77050,19680,256
11/22-05:00,8875000,398700,541900,76950,19620,256
11/22-06:00,8949000,398700,540700,76950,19620,257
11/22-07:00,8908000,399000,548000,77000,19710,257
11/22-08:00,8804000,392200,529000,76050,19320,254
11/22-09:00,8893000,394300,543000,76800,19460,254
11/22-10:00,8925000,397100,549900,77000,19600,256
11/22-11:00,8976000,397800,548700,77150,19630,255
11/22-12:00,8992000,397900,553600,77250,19590,256
11/22-13:00,8994000,399500,562600,77400,19720,257
11/22-14:00,8973000,400100,567000,77400,19730,256
11/22-15:00,8986000,400600,558100,77300,19730,259
11/22-16:00,8996000,400800,565700,77050,19750,257
11/22-17:00,9046000,403700,586500,77400,19790,258
11/22-18:00,9077000,403500,632900,77700,19710,257
11/22-19:00,9065000,402600,628800,78350,19740,257
11/22-20:00,9138000,403400,617200,78450,19740,257
11/22-21:00,9117000,402800,629800,78400,19700,257
11/22-22:00,9070000,402200,631700,78250,19670,256
11/22-23:00,9016000,399000,609200,77000,19490,255
11/23-00:00,9025000,399900,614500,77450,19510,257
11/23-01:00,9034000,400800,608300,77900,19610,257
11/23-02:00,9042000,402200,614900,78050,19600,259
11/23-03:00,8981000,400200,610000,77500,19520,258
11/23-04:00,8952000,402700,617000,77800,19580,258
11/23-05:00,8979000,402000,624000,77700,19570,258
11/23-06:00,8999000,403000,625000,77650,19540,259
11/23-07:00,8963000,404800,637700,77850,19590,261
11/23-08:00,9030000,414100,630100,78350,19760,261
11/23-09:00,9026000,416400,630100,78450,19630,259
11/23-10:00,9002000,415600,623400,78500,19710,260
11/23-11:00,8986000,411900,620000,78400,19700,259
11/23-12:00,9015000,414900,625000,78600,19690,260
11/23-13:00,8998000,413500,619100,78250,19620,259
11/23-14:00,9020000,417700,618500,78600,19670,260
11/23-15:00,9009000,417400,616000,78450,19620,260
11/23-16:00,9024000,417100,617200,78250,19640,262
11/23-17:00,8998000,418900,613600,78050,19520,260
11/23-18:00,8989000,427500,616400,77950,19580,261
11/23-19:00,9003000,433600,614800,78500,19640,261
11/23-20:00,8969000,436900,612000,78850,20520,260
11/23-21:00,9001000,435900,624400,81200,20000,262
11/23-22:00,8980000,429300,618300,81750,20210,263
11/23-23:00,9027000,435700,632000,81450,20130,263
11/24-00:00,9000000,449200,621100,82300,20300,264
11/24-01:00,8995000,451300,619500,82400,20190,267
11/24-02:00,8965000,450600,618000,83100,20130,269
11/24-03:00,8934000,459300,619500,83000,20130,266
11/24-04:00,8901000,459200,623600,82950,20220,269
11/24-05:00,8916000,456500,621900,81900,20280,269
11/24-06:00,8936000,458200,629200,82600,20340,272
11/24-07:00,8976000,458500,624000,82400,20290,269
11/24-08:00,8964000,469600,626700,82000,20350,270
11/24-09:00,8853000,448000,617900,79850,19940,263
11/24-10:00,8861000,448400,618900,80300,19950,265
11/24-11:00,8858000,452200,628400,81000,20010,266
11/24-12:00,8985000,456800,627900,82150,20320,267
11/24-13:00,9030000,457100,628100,82100,20390,269
11/24-14:00,9028000,458400,628700,82100,20310,269
11/24-17:00,9354000,458200,623400,82300,20010,265
11/24-18:00,9341000,455500,618500,82450,19950,264
11/24-19:00,9243000,458200,618400,82300,20210,265
11/24-20:00,9062000,463300,620200,82100,20070,265
11/24-21:00,9137000,465500,617400,81700,20020,267
11/24-22:00,9090000,483900,617000,81950,20080,265
11/24-23:00,9130000,492000,617100,83800,20310,266
11/25-00:00,9127000,487800,620400,84000,20290,265
11/25-01:00,9101000,506000,619900,83750,20440,266
11/25-02:00,9085000,501800,627000,83900,22050,267
11/25-03:00,9076000,501200,619400,83950,21460,266
11/25-04:00,9106000,497700,618200,83600,21670,267
11/25-05:00,9068000,506000,620200,83550,21780,265
11/25-06:00,9083000,509000,618800,84100,21860,266
11/25-07:00,9161000,507900,620100,83900,22250,266
11/25-08:00,9121000,510000,626600,84300,22670,267
11/25-09:00,9186000,525500,632200,86750,23490,269
11/25-10:00,9174000,531500,670000,88850,24060,269
11/25-11:00,9156000,528900,646400,86700,23420,272
11/25-12:00,9121000,518500,644800,86800,22820,270
11/25-13:00,9121000,508900,637200,87100,22690,271
11/25-14:00,9217000,519400,659900,88000,23650,271
11/25-15:00,9161000,519300,650500,88050,23160,270
11/25-16:00,9187000,524600,654000,88250,23240,272
11/25-17:00,9280000,520400,666600,88150,23290,270
11/25-18:00,9350000,514200,658200,87000,23130,271
11/25-19:00,9402000,512100,651000,87400,23140,270
11/25-20:00,9400000,513400,652000,87750,23480,273
11/25-21:00,9375000,516800,655500,90700,23790,272
11/25-22:00,9505000,512000,674000,89750,23590,273
11/25-23:00,9474000,524400,694300,92150,23890,274
11/26-00:00,9436000,518900,690000,92200,24560,277
11/26-01:00,9463000,521400,701400,92700,24450,277
11/26-02:00,9552000,518800,698500,93600,24370,278
11/26-03:00,9550000,513300,690300,93050,24100,276
11/26-04:00,9522000,514500,692700,92300,24330,277
11/26-05:00,9526000,514600,691200,93500,24400,277
11/26-06:00,9568000,516800,694600,93800,24300,277
11/26-07:00,9616000,518000,715900,95050,24360,277
11/26-08:00,9620000,516500,714200,97050,24100,277
11/26-09:00,9816000,517600,711000,98800,23850,275
11/26-10:00,9900000,503500,701600,96000,23240,274
11/26-11:00,9888000,515400,701900,96550,23830,273
11/26-12:00,9895000,516500,713900,97950,23880,276
11/26-13:00,9952000,514800,719100,97250,23840,277
11/26-14:00,9993000,508900,715200,95200,23800,276
11/26-15:00,9984000,509400,713800,96000,23600,275
11/26-16:00,10173000,505200,704100,94650,23510,276
11/26-17:00,9995000,510500,695000,94150,23570,274
11/26-18:00,10000000,516000,695300,96650,23960,276
11/26-19:00,10018000,516000,701200,96950,24010,276
11/26-20:00,10064000,517800,708100,97300,24120,276
11/26-21:00,10083000,518100,704400,97600,24520,279
11/26-22:00,10080000,519100,700100,96700,24430,276
11/26-23:00,10104000,517000,704000,96900,24520,278
11/27-00:00,10120000,516300,700700,96750,24450,278
11/27-01:00,10244000,511900,703900,95950,24140,278
11/27-02:00,10528000,510100,695000,95500,24140,277
11/27-03:00,10461000,515900,699500,96350,24290,277
11/27-04:00,10685000,511600,697500,95650,24240,277
11/27-05:00,10400000,511300,691900,94600,24170,275
11/27-06:00,10333000,511500,691600,94400,24000,273
11/27-07:00,10435000,517400,700200,95550,24060,275
11/27-08:00,10309000,516100,690100,94550,23790,275
11/27-09:00,10325000,519000,686000,94400,24180,273
11/27-10:00,10665000,522000,697600,95750,24140,275
11/27-11:00,10815000,529000,701300,96850,24220,277
11/27-12:00,10751000,525900,698300,96700,24260,275
11/27-13:00,10746000,527600,699600,99850,24280,277
11/27-14:00,10840000,541100,709800,101950,24670,277
11/27-15:00,10846000,546000,708700,102900,24580,278
11/27-16:00,10930000,553200,713200,104900,25110,281
11/27-17:00,11148000,549300,713000,103900,25020,279
11/27-18:00,11067000,550500,716000,104300,24930,280
11/27-19:00,10825000,531000,696500,100000,24370,276
11/27-20:00,10882000,532300,699700,101350,24430,278
11/27-21:00,10953000,540100,700900,102600,24670,279
11/27-22:00,10927000,536100,701400,100900,25360,277
11/27-23:00,10920000,540000,707200,101100,26870,278
11/28-00:00,10956000,541000,708100,102050,27110,278
11/28-01:00,10951000,539200,708100,103000,29050,280
11/28-02:00,10925000,537600,710700,102000,28090,280
11/28-03:00,10922000,536000,708400,101250,28400,279
11/28-04:00,10853000,534500,708800,100900,27980,279
11/28-05:00,10888000,536300,710000,101200,28980,281
11/28-06:00,10952000,538400,709000,101900,29120,280
11/28-07:00,10987000,540200,710900,102250,29220,280
11/28-08:00,11079000,543800,717500,102850,28930,281
11/28-09:00,11241000,543600,715900,104100,28610,283
11/28-10:00,11150000,539700,711200,103200,28900,284
11/28-11:00,11153000,540100,707100,102600,31900,291
11/28-12:00,11148000,544100,715500,104050,32720,311
11/28-13:00,11200000,546400,715400,105200,33420,300
11/28-14:00,11414000,549500,723100,107450,33450,302
11/28-15:00,11532000,549800,720000,106550,32910,295
11/28-16:00,11473000,548700,715900,106650,33260,296
11/28-17:00,11455000,547600,718000,106500,33200,299
11/28-18:00,11397000,545600,711700,105950,32950,296
11/28-19:00,11418000,545700,711200,106550,34990,299
11/28-20:00,11440000,546100,715700,106600,37570,300
11/28-21:00,11863000,548100,718500,108400,37020,299
11/28-22:00,11791000,543000,712900,107150,35850,295
11/28-23:00,11439000,542700,709500,105250,38480,297
11/29-00:00,11589000,547000,711700,106750,38130,306
11/29-01:00,11633000,548200,713000,107500,38000,311
11/29-02:00,11705000,549600,718100,108450,37350,316
11/29-03:00,11780000,550900,724500,109350,37360,314
11/29-04:00,11793000,551000,719600,112200,37340,314
11/29-05:00,11734000,550300,718100,110750,37660,311
11/29-06:00,11657000,554500,722800,110000,38090,315
11/29-07:00,11774000,556000,729700,110500,37820,316
11/29-08:00,11789000,553200,724400,111200,38480,323
11/29-09:00,11944000,561000,733800,113850,38200,333
11/29-10:00,11997000,569100,736400,113800,37950,331
